resource_id,name,category,subcategory,services,address,city,state,postal_code,country,phone,website,latitude,longitude,notes,source
CA-FREMONT-SECOND,Second Chance Inc.,domestic_violence,Counseling | DV Recovery,Support services; recovery programs,6330 Thornton Ave,Newark,CA,94560,US,510-792-4357,,,Women's recovery focus,verified_web,
UT-SLC-SEGO,Sego Lily Center for the Abused Deaf,domestic_violence,Multi-Service | Disability Support,Advocacy; counseling; support services for Deaf survivors,PO Box 57324,Salt Lake City,UT,84157,USA,801-590-4920,https://slcad.org,40.7608,-111.8910,Serves Deaf and hard-of-hearing communities,verified_web
NJ-WDB-SERV,SERV Gloucester County,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; crisis intervention; support groups,PO Box 539,Wenonah,NJ,08090,USA,866-295-7378,https://www.centerffs.org,39.7921,-75.1493,Confidential shelter; Multilingual services,verified_web
NJ-SEWELL-SERV,SERV Gloucester County Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; crisis intervention; Spanish services,P.O. Box 130,Sewell,NJ,08080,USA,866-295-7378,https://www.centerffs.org/serv,,,Confidential shelter; Multilingual services,verified_web
MN-BROOKLYNPARK-SEWA,SEWA-AIFW,domestic_violence,Advocacy | Domestic Violence,Advocacy; counseling; healthcare support,7970 Brooklyn Blvd,Brooklyn Park,MN,55445,USA,763-205-9873,https://sewa-aifw.org,,,Serves South Asian community,verified_web
HI-HONOLULU-SATC,Sex Abuse Treatment Center,sexual_assault,Crisis Center | Sexual Assault,24/7 crisis care; medical exams; counseling; legal support,1319 Punahou St Ste 1030,Honolulu,HI,96826,USA,808-524-7273,https://www.hawaiipacifichealth.org/satc,,,,verified_web
TN-NAS-SAC,Sexual Assault Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; hospital accompaniment; prevention education,101 French Landing Dr,Nashville,TN,37228,USA,866-811-7473,https://sacenter.org,36.1770,-86.8000,,verified_web
OR-HIL-SARC,Sexual Assault Resource Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; advocacy; medical accompaniment; crisis response,4900 SW Griffith Dr Ste 135,Beaverton,OR,97005,USA,503-640-5311,https://sarcoregon.org,45.4870,-122.7900,,verified_web
OH-COL-SARNCO,Sexual Assault Response Network of Central Ohio (SARNCO),sexual_assault,Crisis Center | Sexual Assault,Hotline; advocacy; prevention education; crisis support,PO Box 16038,Columbus,OH,43216,USA,614-267-7020,https://www.ohiohealth.com/sarnco,,,,",verified_web"
ME-PORTLAND-SARS,Sexual Assault Response Services of Southern Maine,sexual_assault,Crisis Center | Sexual Assault,24-hour hotline; advocacy; counseling; hospital accompaniment; legal accompaniment,P.O. Box 1375,Portland,ME,04104,USA,207-828-1035,https://www.sarssm.org,,,,verified_web
MD-BELAIR-SARC,Sexual Assault Spouse Abuse Resource Center,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal advocacy; education,P.O. Box 878,Bel Air,MD,21014,USA,410-836-8430,https://sarcmd.org,,,Confidential shelter,verified_web
ME-BRUNSWICK-SASSMM,Sexual Assault Support Services of Midcoast Maine,sexual_assault,Crisis Center | Sexual Assault,Advocacy; counseling; prevention education; support services,P.O. Box 990,Brunswick,ME,04011,USA,800-871-7741,https://www.sassmm.org,,,,verified_web
MN-MINNEAPOLIS-SVC,Sexual Violence Center Minneapolis,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; support groups,2751 Hennepin Ave,Minneapolis,MN,55408,USA,612-871-5111,https://sexualviolencecenter.org,,,,verified_web
CA-RIV-NORA,sexual_assault,Advocacy | Sexual Assault Services,Hotline; legal advocacy; hospital accompaniment,,Riverside,CA,,US,866-686-7273,,,Spanish available,user_provided,,
CA-POM-PROJ-SIS,sexual_assault,Counseling | Sexual Assault Services,Counseling for assault survivors,,Pomona,CA,,US,909-626-4357,,,,user_provided,,
CA-OAK-SHALOM,Shalom Bayit,domestic_violence,Advocacy | DV Prevention,Counseling; education; prevention,P.O. Box 32236,Oakland,CA,94604,US,866-742-5667,https://shalom-bayit.org/,,,Jewish community focus,verified_web
GA-ATL-SHALOM,Shalom Bayit Program Jewish Family & Career Services,mental_health,Counseling | Domestic Violence,Counseling; therapy; support groups,4549 Chamblee Dunwoody Rd,Atlanta,GA,30338,USA,770-677-9300,https://jfcsatl.org,,,,verified_web
IL-CHICAGO-SHALVA,SHALVA,domestic_violence,Counseling | Domestic Violence,Counseling; hotline; legal advocacy; financial assistance,P.O. Box 657,Chicago,IL,60690,USA,773-583-4673,https://shalvacares.org,,,Serves Jewish community,verified_web
VA-RES-SHELTERHOUSE,Shelter House,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; support groups; crisis intervention,PO Box 2410,Reston,VA,20195,USA,703-435-4940,https://www.shelterhouse.org,38.9586,-77.3570,Confidential shelter; Multilingual services,verified_web
IN-DANVILLE-SWINGS,Sheltering Wings,housing_shelter,Shelter | Domestic Violence,Emergency shelter; hotline; safety planning; legal advocacy; support groups,P.O. Box 92,Danville,IN,46122,USA,317-745-1496,https://shelteringwings.org,,,Confidential shelter,verified_web
TX-HOU-SHIFA,Shifa Women's Center,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; case management; support groups; basic needs,PO Box 92122,Houston,TX,77272,USA,832-808-2255,https://shifaservices.org,29.7604,-95.3698,Confidential shelter; Multilingual services,verified_web
MD-BALTIMORE-SINAI,Sinai Hospital Family Violence Program,mental_health,Counseling | Domestic Violence,Counseling; crisis intervention; support groups,2401 W Belvedere Ave,Baltimore,MD,21215,USA,410-601-8692,https://lifebridgehealth.org,,,,verified_web
OR-POR-SOSS,Slavic Oregon Social Services (SOSS),domestic_violence,Multi-Service | Domestic Violence Support,Crisis intervention; case management; legal advocacy; housing assistance; financial assistance; counseling,9845 SE Division St,Portland,OR,97266,USA,503-777-3437,https://soss-pdx.org,45.5054,-122.5610,Multilingual services,verified_web
AZ-PHX-SOJOURNER,Sojourner Center,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; child services; advocacy,2330 E Fillmore St,Phoenix,AZ,85006,US,602-244-0089,https://sojournercenter.org/,,,Large DV shelter provider,verified_web
MN-HOPKINS-SOJOURNER,Sojourner Community Advocacy Program,housing_shelter,Shelter | Domestic Violence,Shelter; legal advocacy; support services; education,P.O. Box 272,Hopkins,MN,55343,USA,952-933-7422,https://www.sojournerproject.org,,,Confidential shelter,verified_web
WI-MIL-SOJOURNER,Sojourner Family Peace Center,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; advocacy; support groups; legal assistance,619 W Walnut St,Milwaukee,WI,53212,USA,414-933-2722,https://familypeacecenter.org,43.0545,-87.9170,Confidential shelter,verified_web
RI-PRO-SOJOURNER,Sojourner House,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; referrals; support services,PO Box 80806,Providence,RI,02908,USA,401-765-3232,https://www.sojournerri.org,41.8236,-71.4222,Confidential shelter,verified_web
WA-SEA-BROADVIEW, Solid Ground Broadview Shelter,housing_shelter,Shelter | Domestic Violence,Shelter; transitional housing; counseling; support services,PO Box 283,Broadview,WA,98133,USA,206-299-2500,https://www.solid-ground.org,47.7220,-122.3440,Confidential shelter,verified_web
MA-SOMERVILLE-SCES,Somerville Cambridge Elder Services,other,Advocacy | Elder Support,In-home services; financial assistance; elder support,61 Medford St,Somerville,MA,02143,USA,617-628-2601,https://eldercare.org,,,Serves elderly,verified_web
UT-WJO-SVS,South Valley Services,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; support services,PO Box 130,West Jordan,UT,84084,USA,801-255-1095,https://svsutah.org,40.6097,-111.9391,Confidential shelter,verified_web
LA-GRETNA-SLLS,Southeast Louisiana Legal Services Gretna,legal_aid,Legal | Civil Legal Aid,Civil legal aid; domestic violence representation,405 Gretna Blvd Ste 110,Gretna,LA,70053,USA,800-624-4771,https://www.slls.org,,,,verified_web
LA-NEWORLEANS-SLLS,Southeast Louisiana Legal Services New Orleans,legal_aid,Legal | Civil Legal Aid,Civil legal aid; domestic violence representation,1010 Common St Ste 1400A,New Orleans,LA,70112,USA,877-521-6242,https://www.slls.org,,,,verified_web
OH-CHI-SEOLS,Southeastern Ohio Legal Services - Chillicothe,legal_aid,Legal | Civil Legal Aid,Civil legal aid; legal representation; advocacy,8 N Paint St Ste 400,Chillicothe,OH,45601,USA,740-773-0012,https://www.seols.org,,,,",verified_web"
GA-HAMPTON-SCSAC,Southern Crescent Sexual Assault Center,sexual_assault,Crisis Center | Sexual Assault,Counseling; advocacy; outreach,P.O. Box 1749,Hampton,GA,30228,USA,770-477-2177,https://scsac.org,,,,verified_web
MN-STPAUL-SMRLS,Southern Minnesota Regional Legal Services,legal_aid,Legal | Civil Legal Aid,Civil legal services; advocacy,55 E 5th St Ste 800,St Paul,MN,55101,USA,888-575-2954,https://www.smrls.org,,,,verified_web
MN-BELLEPLAINE-SVA,Southern Valley Alliance,domestic_violence,Advocacy | Domestic Violence,Advocacy; supervised visitation; support services,P.O. Box 166,Belle Plaine,MN,56011,USA,952-873-4214,https://www.southernvalleyalliance.org,,,,verified_web
AZ-AVONDALE-SWAC,Southwest Family Advocacy Center,other,Multi-Service | Family Violence Support,Advocacy; coordinated services,"11440 W Civic Center Dr, Suite 200",Avondale,AZ,85323,US,623-333-7900,https://avondaleaz.gov/our-city/departments/human-services/southwest-family-advocacy-center,,,City-operated center,verified_web
VT-BUR-SPECTRUM,Spectrum Youth and Family Services,mental_health,Counseling | Youth Services,Counseling; youth support; prevention; life skills programs,31 Elmwood Ave,Burlington,VT,05401,USA,802-864-7423,https://www.spectrumvt.org,44.4795,-73.2096,,verified_web
MD-BALTIMORE-SPRING,Springboard Community Services Baltimore,domestic_violence,Multi-Service | Domestic Violence,Counseling; advocacy; prevention services,200 E Joppa Rd Ste 207,Towson,MD,21286,USA,410-366-1980,https://springboardmd.org,,,,verified_web
MD-WESTMINSTER-SPRING,Springboard Community Services Carroll County,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; support groups; advocacy,P.O. Box 459,Westminster,MD,21158,USA,443-865-8031,https://springboardmd.org,,,Confidential shelter,verified_web
MA-FAL-SSTAR,SSTAR Women's Center,sexual_assault,Crisis Center | Sexual Assault,Counseling; advocacy; crisis intervention; support services,1010 S Main St,Fall River,MA,02724,USA,508-675-0087,https://www.sstar.org,41.6750,-71.1610,,verified_web
LA-HAHNVILLE-SCPDA,St Charles Parish District Attorney Office Victim Witness Program,other,Advocacy | Crime Victim Support,Advocacy; court support; victim services,15045 River Rd,Hahnville,LA,70057,USA,985-783-6263,https://stcharlesda.com,,,,verified_web
MN-STPAUL-SPIP,St Paul Ramsey County Domestic Abuse Intervention Project,domestic_violence,Advocacy | Domestic Violence,Crisis intervention; legal advocacy; support services,876 University Ave W,St Paul,MN,55104,USA,651-645-2824,https://www.stpaulintervention.org,,,,verified_web
CA-CONTRA-STAND,STAND! For Families Free of Violence,housing_shelter,Shelter | Domestic Violence,Shelter; prevention; intervention programs,1410 Danzig Plaza,Concord,CA,94520,US,888-215-5555,https://standffov.org/,,,Full-spectrum DV services,verified_web
AK-ANC-STAR,Standing Together Against Rape (STAR),sexual_assault,Advocacy | Sexual Assault Services,Crisis intervention; advocacy; support services; prevention education,"1057 W Fireweed Ln, Suite 101",Anchorage,AK,99503,US,907-276-7273,https://staralaska.com/,,,Statewide sexual violence support,verified_web
MN-STATEWIDE-STANDPOINT,Standpoint,legal_aid,Legal | Domestic Violence,Legal advice; referrals; advocacy,P.O. Box 14255,Minneapolis,MN,55414,USA,800-313-2666,https://www.standpointmn.org,,,Statewide services,verified_web
VT-BUR-STEPS,Steps to End Domestic Violence Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; transitional housing; support groups; youth programs; legal advocacy; housing assistance,PO Box 1535,Burlington,VT,05402,USA,802-658-1996,https://www.stepsvt.org,44.4759,-73.2121,Confidential shelter,verified_web
KS-WICHITA-STEPSTONE,StepStone,Inc.,housing_shelter,Transitional Housing | Domestic Violence,Transitional housing; support services,132 N Market St,Wichita,KS,67202,USA,316-265-1611,https://stepstoneks.org,,,",verified_web"
MA-NEWTON-STONE,Stone House,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy,P.O. Box 303,Newton,MA,02464,USA,781-400-0770,https://stonehouseinc.org,,,Confidential shelter,verified_web
NY-PLA-STOP,STOP Domestic and Sexual Violence (BHSN),housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; legal advocacy; support groups; case management,22 US Oval,Plattsburgh,NY,12903,USA,518-563-6904,https://www.bhsn.org,44.6942,-73.4557,Confidential shelter,verified_web
UT-WJO-SUNCREST,Suncrest Counseling,mental_health,Counseling | Mental Health,Counseling; support groups; domestic violence counseling,1389 W 9000 S,West Jordan,UT,84088,USA,801-255-1155,https://suncrestcounseling.com,40.5887,-111.9302,,verified_web
MA-LAWRENCE-SUPPORTIVE,Supportive Care Inc.,mental_health,Counseling | Domestic Violence,Counseling; support groups; home health,365 Essex St,Lawrence,MA,01840,USA,978-686-1300,https://supportivecareinc.org,,,Multilingual services,verified_web
MA-LAW-SUPPORTIVE,Supportive Care Inc.,mental_health,Counseling | Mental Health,Counseling; support groups; home health services; crisis support,360 Merrimack St Bldg 9,Lawrence,MA,01843,USA,978-686-1300,https://www.supportivecare.com,42.7010,-71.1542,Multilingual services,verified_web
DC-DC-SAFE,Survivors and Advocates for Empowerment (SAFE),housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; advocacy; legal support,PO Box 7412,Washington,DC,20044,USA,800-407-5048,,38.9072,-77.0369,Confidential shelter,verified_web
DE-WILM-SOAR,Survivors of Abuse in Recovery Inc.,mental_health,Counseling | Sexual Assault,Psychotherapy; counseling; advocacy; education,500 W 10th St,Wilmington,DE,19801,USA,302-655-3953,https://www.soar-de.org,,,,verified_web
DE-WIL-SOAR,Survivors of Abuse in Recovery Inc.,sexual_assault,Crisis Center | Sexual Assault,Counseling; referrals; education; survivor support,1901 N Market St,Wilmington,DE,19802,USA,302-655-3953,https://www.sair.org,39.7585,-75.5390,,verified_web
MO-KC-SYNERGY,Synergy Services,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; legal advocacy; youth shelter; transitional housing,400 E 6th St,Kansas City,MO,64106,USA,816-321-7050,https://www.synergyservices.org,39.1063,-94.5776,Multilingual services,verified_web
MD-BALTIMORE-TAHIRIH,Tahirih Justice Center Baltimore,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; advocacy,P.O. Box 20156,Baltimore,MD,21284,USA,866-575-0071,https://tahirih.org,,,Serves immigrants,verified_web
VA-FAL-TAHIRIH,Tahirih Justice Center Falls Church,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; asylum; VAWA; U-visa; T-visa,6400 Arlington Blvd Ste 300,Falls Church,VA,22042,USA,866-575-0071,https://www.tahirih.org,38.8696,-77.1623,,verified_web
TX-HOU-TAHIRIH,Tahirih Justice Center Houston,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; asylum; VAWA; U-visa; T-visa,1717 St James Pl Ste 450,Houston,TX,77056,USA,866-575-0071,https://www.tahirih.org,29.7509,-95.4630,,verified_web
CA-BERKELEY-TANG,Tang Center Social Services,mental_health,Counseling | Student Services,Crisis counseling; DV/SA support,2222 Bancroft Way,Berkeley,CA,94720,US,510-642-6074,https://uhs.berkeley.edu/,,,UC Berkeley students only,verified_web
GA-ATL-TAPESTRI,Tapestri Inc.,legal_aid,Legal | Domestic Violence,Legal advocacy; immigration assistance; case management,P.O. Box 92475,Atlanta,GA,30314,USA,404-299-2185,https://tapestri.org,,,Multilingual services,verified_web
ID-NAMPA-TRHS,Terry Reilly Health Services,mental_health,Counseling | Sexual Assault,Trauma counseling; therapy; family services,308 E Florida Ave,Nampa,ID,83686,USA,208-658-9786,https://www.trhs.org,,,,verified_web
NE-FRE-BRIDGE,The Bridge,domestic_violence,Multi-Service | Domestic Violence Support,Advocacy; crisis response; referrals; education; support services,1001 E 23rd St,Fremont,NE,68025,USA,402-727-7777,https://www.thebridgefromfremont.org,41.4539,-96.4885,,verified_web
MD-ELKTON-BRIDGE,The Bridge Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal consultation; advocacy; support groups,P.O. Box 2137,Elkton,MD,21922,USA,410-996-0333,https://www.thebridgecec.org,,,Confidential shelter,verified_web
TX-PAS-BRIDGE,The Bridge Over Troubled Waters Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; legal advocacy; court accompaniment; support groups; basic needs,PO Box 2636,Pasadena,TX,77501,USA,713-472-0753,https://www.thebridgeovertroubledwaters.org,29.6911,-95.2091,Confidential shelter; Multilingual services,verified_web
NH-CON-CHH,The Center for Hope and Healing Inc.,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; multilingual support,10 Ferry St Ste 300,Concord,NH,03301,USA,800-542-5212,https://www.c4hnh.org,43.2070,-71.5356,Multilingual services,verified_web
VT-RAN-CLARAMARTIN,The Clara Martin Center,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling,11 N Main St,Randolph,VT,05060,USA,800-639-6360,https://www.claramartin.org,43.9237,-72.6651,,verified_web
SD-SXF-COMPASS,The Compass Center,domestic_violence,Multi-Service | Domestic Violence Support,Crisis intervention; counseling; support groups; advocacy; batterer intervention,500 N Western Ave,Sioux Falls,SD,57104,USA,605-339-0116,https://www.thecompasscenter.org,43.5495,-96.7311,,verified_web
MN-STPAUL-DWELLING,The Dwelling Place,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; life skills; advocacy,P.O. Box 16381,St Paul,MN,55116,USA,651-221-0405,https://www.dwellingplaceshelter.org,,,Confidential shelter,verified_web
KS-OP-FAMCON,The Family Conservancy,mental_health,Counseling | Mental Health,Outpatient therapy; case management; family support,444 Minnesota Ave Ste 300,Kansas City,KS,66101,USA,913-742-4357,https://www.thefamilyconservancy.org,39.1142,-94.6268,,verified_web
MN-MINNEAPOLIS-FAMILYPART,The Family Partnership PRIDE Program,domestic_violence,Advocacy | Sexual Exploitation,Advocacy; counseling; support services,4123 E Lake St,Minneapolis,MN,55406,USA,612-729-0340,https://www.thefamilypartnership.org,,,,verified_web
UT-SLC-FSC,The Family Support Center,mental_health,Counseling | Family Support,Counseling; support groups; family services,176 N 2200 W,Salt Lake City,UT,84116,USA,801-955-9110,https://familysupportcenter.org,40.7770,-111.9500,,verified_web
NY-NYC-LASMAN,The Legal Aid Society - Manhattan,legal_aid,Legal | Domestic Violence Legal Aid,Family court representation; divorce assistance; immigration legal services; domestic violence advocacy,199 Water St,New York,NY,10038,USA,888-663-6880,https://legalaidnyc.org,,,,"Multilingual services,verified_web"
OH-LAN-LIGHTHOUSE,The Lighthouse,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; case management; legal advocacy; support groups; referrals,PO Box 215,Newark,OH,43058,USA,740-687-4423,,,Confidential shelter,verified_web,
TN-NAS-MARYPARRISH,The Mary Parrish Center,housing_shelter,Shelter | Domestic Violence,Transitional housing; supportive housing; case management; counseling,PO Box 331191,Nashville,TN,37203,USA,866-475-1684,https://maryparrish.org,36.1627,-86.7816,Confidential shelter,verified_web
MI-SOUTHFIELD-MISSION,The Mission: Prevention Education for Children, Youth and Young Adults,mental_health,Counseling | Domestic Violence,Counseling; support groups; youth programs,15565 Northland Dr Ste 702W,Southfield,MI,48075,USA,313-930-0062,,,,",verified_web"
TX-HOU-MONTROSE,The Montrose Center,mental_health,Counseling | LGBTQ Mental Health,Counseling; support services; community programs,401 Branard St,Houston,TX,77006,USA,713-529-0037,https://www.montrosecenter.org,29.7314,-95.3931,Serves LGBTQ+ community,verified_web
MA-BOSTON-NETWORK,The Network La Red,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; LGBTQ support,P.O. Box 6011,Boston,MA,02114,USA,617-742-4911,https://tnlr.org,,,Confidential shelter; Serves LGBTQ+,verified_web
NC-CHA-RELATIVES,The Relatives Inc.,housing_shelter,Shelter | Youth Crisis Shelter,Youth shelter; counseling; advocacy; family support,1100 East Blvd,Charlotte,NC,28203,USA,704-377-0602,https://www.therelatives.org,35.2075,-80.8424,,verified_web
MA-NEWTON-SECOND,The Second Step,domestic_violence,Multi-Service | Domestic Violence,Counseling; legal services; housing support; advocacy,P.O. Box 600213,Newton,MA,02460,USA,617-965-2538,https://thesecondstep.org,,,,verified_web
NV-LV-SHADETREE,The Shade Tree,housing_shelter,Shelter | Domestic Violence,Shelter; case management; advocacy; support groups; pet shelter,1 W Owens Ave,Las Vegas,NV,89101,USA,702-385-0072,https://theshadetree.org,36.1805,-115.1377,Confidential shelter; Pet-friendly shelter,verified_web
WI-WAU-WCENTER,The Women's Center,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; support services,505 N East Ave,Waukesha,WI,53186,USA,262-542-3828,https://twcwaukesha.org,43.0168,-88.2306,Confidential shelter,verified_web
MA-NBE-WCENTER,The Women's Center (New Bedford),housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; trauma services,405 County St,New Bedford,MA,02740,USA,508-999-6636,https://www.thewomenscentermass.org,41.6362,-70.9342,,verified_web
VA-VIE-WOMENCTR2,The Women's Center (Vienna Main),mental_health,Counseling | Mental Health,Counseling; education; advocacy; support services,133 Park St NE,Vienna,VA,22180,USA,703-281-2657,https://thewomenscenter.org,38.9012,-77.2653,,verified_web
VA-VIE-WOMENCTR1,The Women's Center (Vienna),mental_health,Counseling | Mental Health,Counseling; education; support services,133 Park St NE,Vienna,VA,22180,USA,571-595-6448,https://thewomenscenter.org,38.9012,-77.2653,,verified_web
MN-STPAUL-THINKSELF,ThinkSelf,domestic_violence,Advocacy | Domestic Violence,Advocacy; peer support; language access,1821 University Ave W Ste S256,St Paul,MN,55104,USA,651-829-9089,https://thinkself.org,,,Serves Deaf community,verified_web
SC-ROC-THREETREES,Three Tree's Center for Change,other,Intervention Program | Batterer Intervention,Court-mandated classes; cognitive behavioral intervention program,1304 Ebenezer Rd,Rock Hill,SC,29732,USA,803-207-0558,,34.9570,-81.0251,,verified_web
NH-CON-THRIVE,Thrive Survivor Support Center,domestic_violence,Multi-Service | Family Violence Support,Advocacy; crisis support; shelter; support for domestic violence; sexual violence; trafficking; child abuse,PO Box 1344,Concord,NH,03302,USA,866-841-6229,https://www.thrivenv.org,43.2081,-71.5376,Confidential shelter,verified_web
ME-BIDDEFORD-TTD,Through These Doors,housing_shelter,Shelter | Domestic Violence,Emergency shelter; transitional housing; support groups; legal advocacy; housing assistance,P.O. Box 635,Biddeford,ME,04005,USA,800-537-6066,https://www.throughthesedoors.org,,,Confidential shelter,verified_web
MN-STPAUL-TG,Transforming Generations,domestic_violence,Multi-Service | Domestic Violence,Advocacy; counseling; support groups; legal assistance,1821 University Ave W Ste 256,St Paul,MN,55104,USA,651-756-1579,https://transforminggenerations.org,,,Serves Hmong community; Multilingual,verified_web
MA-CAMBRIDGE-TRANSITION,Transition House Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; transitional housing; prevention,P.O. Box 390799,Cambridge,MA,02139,USA,617-661-7203,https://transitionhouse.org,,,Confidential shelter,verified_web
VA-HAM-TRANSITIONS,Transitions Family Violence Services,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; rapid rehousing; counseling; legal advocacy; support groups,PO Box 5466,Hampton,VA,23605,USA,757-723-7774,https://transitionsfvs.org,37.0299,-76.3452,Confidential shelter; Multilingual services,verified_web
MA-SPRINGFIELD-TIS,Trauma Intervention Services,sexual_assault,Crisis Center | Sexual Assault,Crisis intervention; counseling; advocacy,P.O. Box 209,Springfield,MA,01102,USA,800-511-5070,https://tiservices.org,,,,verified_web
RI-WAR-TIS,Trauma Intervention Services,mental_health,Counseling | Trauma Recovery,Crisis intervention; counseling; legal advocacy; referrals,875 Centerville Rd Bldg 2,Warwick,RI,02886,USA,800-511-5070,https://www.tisri.org,41.6987,-71.4965,,verified_web
SC-CHA-SPEAKS,Tri-County S.P.E.A.K.S.,sexual_assault,Crisis Center | Sexual Assault,Advocacy; counseling; support services,1847 Reynolds Ave,North Charleston,SC,29405,USA,843-745-0144,https://tricountyspeaks.org,32.8539,-79.9735,,verified_web
MN-MINNEAPOLIS-TUBMAN,Tubman,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; mental health services,4432 Chicago Ave,Minneapolis,MN,55407,USA,612-825-3333,https://www.tubman.org,,,Confidential shelter,verified_web
MN-MAPLEWOOD-TUBMAN,Tubman Maplewood,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; mental health support,1725 Monastery Way,Maplewood,MN,55109,USA,612-825-0000,https://www.tubman.org,,,Confidential shelter,verified_web
MD-BALTIMORE-TURN,TurnAround Inc Baltimore,domestic_violence,Multi-Service | Domestic Violence,Counseling; legal advocacy; support groups; prevention,401 Washington Ave Ste 300,Towson,MD,21204,USA,443-279-0379,https://turnaroundinc.org,,,,verified_web
MD-TOWSON-TURN,TurnAround Inc Towson,domestic_violence,Multi-Service | Domestic Violence,Case management; therapy; legal advocacy; employment support,401 Washington Ave Ste 300,Towson,MD,21204,USA,443-279-0379,https://turnaroundinc.org,,,,verified_web
NC-MON-TURNINGPOINT,Turning Point Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; prevention; support services,PO Box 952,Monroe,NC,28111,USA,704-283-7233,https://www.turningpointnc.org,34.9880,-80.5495,Confidential shelter,verified_web
MI-MTCLEMENS-TURNINGPOINT,Turning Point Inc. - Macomb County,housing_shelter,Shelter | Domestic Violence,24-hour hotline; emergency shelter; housing; trauma counseling; legal advocacy; PPO assistance; forensic nurse exams; prevention education,P.O. Box 1123,Mount Clemens,MI,48046,USA,586-463-6990,https://turningpointmacomb.org,,,Confidential shelter,verified_web
WI-MIL-UMOS,UMOS Latina Resource Center,domestic_violence,Multi-Service | Domestic Violence Support,Advocacy; education; housing assistance; employment services,2701 S Chase Ave,Milwaukee,WI,53207,USA,414-389-6510,https://umos.org,42.9942,-87.9095,Serves Latino community; Multilingual services,verified_web
MN-MINNEAPOLIS-AURORA,University of Minnesota Aurora Center,sexual_assault,Crisis Center | Sexual Assault,Advocacy; education; support services,301 17th Ave SE,Minneapolis,MN,55455,USA,612-626-9111,https://aurora.umn.edu,,,,verified_web
WI-MIL-VA,VA Medical Center IPV Program,other,Victim Services | Domestic Violence Support,Counseling; IPV support; advocacy,5000 W National Ave,Milwaukee,WI,53295,USA,414-384-2000,https://www.va.gov,43.0160,-87.9790,,verified_web
NM-LOS-VSS,Valencia Shelter Services,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; support groups; transitional housing; batterer intervention,PO Box 655,Los Lunas,NM,87031,USA,505-864-1383,https://www.vssnm.org,34.8062,-106.7334,Confidential shelter,verified_web
UT-SLC-VBH,Valley Behavioral Health Forensic,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling,4460 S 900 E,Salt Lake City,UT,84124,USA,888-949-4864,https://valleycares.com,40.6750,-111.8650,,verified_web
RI-WAR-VANTAGE,Vantage Point Inc.,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling,400 Bald Hill Rd,Warwick,RI,02886,USA,401-615-0648,,41.6990,-71.4910,,verified_web
MA-BOSTON-VLS,Veterans Legal Services,legal_aid,Legal | Civil Legal Aid,Legal services for veterans,197 Friend St,Boston,MA,02114,USA,857-317-4474,https://veteranslegalservices.org,,,Serves veterans,verified_web
MD-ANNAPOLIS-VWSC,Victim Witness Services Center Anne Arundel,other,Advocacy | Crime Victim Support,Court accompaniment; crisis intervention; referrals,251 Rowe Blvd,Annapolis,MD,21401,USA,410-222-1740,https://aacounty.org,,,,verified_web
