year,ori,agency_name,agency_type,county,state,latitude,longitude,nibrs_participation
2021,DE002159E,Amtrak Police,,NEW CASTLE,DE,,,TRUE
2021,DE0021600,Alcohol and Tobacco Enforcement,Other State Agency,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0021700,University of Delaware,University or College,NEW CASTLE,DE,39.67637,-75.75021,TRUE
2021,DE0022600,Wilmington Fire Department,Other,NEW CASTLE,DE,39.73873,-75.548965,TRUE
2021,DE002500X,Animal Welfare:,,NEW CASTLE,DE,,,TRUE
2021,DE0029Z0X,Attorney General: New Castle County,Other State Agency,NEW CASTLE,DE,39.742977,-75.547295,TRUE
2021,DE302SP00,State Police: New Castle County,State Police,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0030500,Milford Police Department,City,"KENT, SUSSEX",DE,38.91612,-75.42161,TRUE
2021,DEDSP0000,State Police,State Police,UNMAPPED COUNTY,DE,39.156284,-75.486595,TRUE
2021,DE0010300,Smyrna Police Department,City,"KENT, NEW CASTLE",DE,39.300205,-75.61435,TRUE
2021,FL0100000,Clay County Sheriff's Office,County,CLAY,FL,29.987115,-81.858147,TRUE
2021,FL0100100,Green Cove Springs Police Department,City,CLAY,FL,29.993206,-81.67696,TRUE
2021,FL0230000,Gulf County Sheriff's Office,County,GULF,FL,29.907257,-85.256537,TRUE
2021,FL0350200,Leesburg Police Department,City,LAKE,FL,28.764113,-81.712282,TRUE
2021,FL0380000,Levy County Sheriff's Office,County,LEVY,FL,29.284457,-82.783462,TRUE
2021,FL0020000,Baker County Sheriff's Office,County,BAKER,FL,30.294596,-82.12483,TRUE
2021,FL0160000,Duval County Sheriff's Office,County,DUVAL,FL,30.316431,-81.39872,TRUE
2021,FL0161100,Duval County Schools,Other,DUVAL,FL,30.340302,-81.57326,TRUE
2021,FL0160700,Jacksonville Aviation Authority,Other,DUVAL,FL,30.335245,-81.648113,TRUE
2021,FL0160400,Neptune Beach Police Department,City,DUVAL,FL,30.323698,-81.39605,TRUE
2021,FL0160100,Atlantic Beach Police Department,City,DUVAL,FL,30.333538,-81.4022,TRUE
2021,FL0140000,Desoto County Sheriff's Office,County,DESOTO,FL,27.190581,-81.806253,TRUE
2021,FL0260100,Clewiston Police Department,City,HENDRY,FL,26.752415,-80.935234,TRUE
2021,FL0260000,Hendry County Sheriff's Office,County,HENDRY,FL,26.539967,-81.152114,TRUE
2021,FL0420000,Marion County Sheriff's Office,County,MARION,FL,29.202805,-82.0431,TRUE
2021,FL0420100,Ocala Police Department,City,MARION,FL,29.183275,-82.14036,TRUE
2021,FL0430000,Martin County Sheriff's Office,County,MARTIN,FL,27.175573,-80.24157,TRUE
2021,FL0430100,Stuart Police Department,City,MARTIN,FL,27.079954,-80.398211,TRUE
2021,FL0010100,Gainesville Police Department,City,ALACHUA,FL,29.67574,-82.357221,TRUE
2021,FL0010600,University of Florida,University or College,ALACHUA,FL,29.67574,-82.357221,TRUE
2021,FL0051200,Palm Bay Police Department,City,BREVARD,FL,27.999031,-80.68493,TRUE
2021,FL0062200,Miramar Police Department,City,BROWARD,FL,26.193535,-80.476683,TRUE
2021,FL0062800,Coral Springs Police Department,City,BROWARD,FL,26.264788,-80.26626,TRUE
2021,FL0110000,Collier County Sheriff's Office,County,COLLIER,FL,26.118712,-81.400884,TRUE
2021,FL0110300,Marco Island Police Department,City,COLLIER,FL,25.937738,-81.71461,TRUE
2021,FL0400000,Madison County Sheriff's Office,County,MADISON,FL,30.447233,-83.470416,TRUE
2021,FL0410200,Bradenton Police Department,City,MANATEE,FL,27.499048,-82.57196,TRUE
2021,FL0170100,Pensacola Police Department,City,ESCAMBIA,FL,30.611648,-87.338948,TRUE
2021,FL0240000,Hamilton County Sheriff's Office,County,HAMILTON,FL,30.491226,-82.951069,TRUE
2021,FL0270000,Hernando County Sheriff's Office,County,HERNANDO,FL,28.567911,-82.464835,TRUE
2021,FL0270100,Brooksville Police Department,City,HERNANDO,FL,28.552889,-82.400085,TRUE
2021,FL0520900,Madeira Beach Police Department,City,PINELLAS,FL,27.80254,-82.80172,TRUE
2021,FL0521000,Oldsmar Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0521200,Redington Beaches Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0521300,Safety Harbor Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0521500,St. Pete Beach Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0521600,South Pasadena Police Department,City,PINELLAS,FL,27.894623,-82.78776,TRUE
2021,FL0521700,Indian Shores Police Department,City,PINELLAS,FL,27.8478,-82.84312,TRUE
2021,FL0521800,Tarpon Springs Police Department,City,PINELLAS,FL,28.149332,-82.75353,TRUE
2021,FL0521900,Treasure Island Police Department,City,PINELLAS,FL,27.77073,-82.76813,TRUE
2021,FL0522000,Belleair Beach Police Department,City,PINELLAS,FL,27.917028,-82.83788,TRUE
2021,FL0522600,North Redington Beach Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL052990X,Seminole Police Department,City,PINELLAS,FL,,,TRUE
2021,FL0520000,Pinellas County Sheriff's Office,County,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0520100,Belleair Police Department,City,PINELLAS,FL,27.935171,-82.8044,TRUE
2021,FL0520200,Belleair Bluffs Police Department,City,PINELLAS,FL,27.914639,-82.81671,TRUE
2021,FL0520400,Dunedin Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0520500,Gulfport Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0520600,Indian Rocks Beach Police Department,City,PINELLAS,FL,27.903122,-82.739518,TRUE
2021,FL0520700,Kenneth City Police Department,City,PINELLAS,FL,27.813757,-82.71229,TRUE
2021,FL0580000,Sarasota County Sheriff's Office,County,SARASOTA,FL,27.184386,-82.365835,TRUE
2021,FL0550100,St. Augustine Police Department,City,ST JOHNS,FL,29.890655,-81.38395,TRUE
2021,FL0080000,Charlotte County Sheriff's Office,County,CHARLOTTE,FL,26.868933,-81.941077,TRUE
2021,FL0131900,South Miami Police Department,City,MIAMI-DADE,FL,25.610494,-80.499045,TRUE
2021,FL0131100,Doral Police Department,City,MIAMI-DADE,FL,25.821465,-80.33212,TRUE
2021,FL0130200,Coral Gables Police Department,City,MIAMI-DADE,FL,25.746216,-80.26053,TRUE
2021,FL0130100,Bal Harbour Village Police Department,City,MIAMI-DADE,FL,25.88693,-80.12664,TRUE
2021,FL0139100,Aventura Police Department,City,MIAMI-DADE,FL,25.955603,-80.13054,TRUE
2021,FL0500800,West Palm Beach Police Department,City,PALM BEACH,FL,26.645763,-80.448673,TRUE
2021,FL0502300,North Palm Beach Police Department,City,PALM BEACH,FL,26.645763,-80.448673,TRUE
2021,FL0570000,Santa Rosa County Sheriff's Office,County,SANTA ROSA,FL,30.703633,-87.014255,TRUE
2021,FL0570200,Gulf Breeze Police Department,City,SANTA ROSA,FL,30.360708,-87.18136,TRUE
2021,FL0670100,Chipley Police Department,City,WASHINGTON,FL,30.602217,-85.662797,TRUE
2021,FL0290200,Tampa Police Department,City,HILLSBOROUGH,FL,27.947796,-82.45798,TRUE
2021,FL0290700,University of South Florida: Tampa,University or College,HILLSBOROUGH,FL,28.054474,-82.41377,TRUE
2021,FL0133900,Miccosukee Tribal,Tribal,NOT SPECIFIED,FL,25.610494,-80.499045,TRUE
2021,FL0063400,Seminole Tribal,Tribal,NOT SPECIFIED,FL,26.193535,-80.476683,TRUE
2021,GA0880000,Lee County Sheriff's Office,County,LEE,GA,31.818419,-84.146681,TRUE
2021,GA0880100,Leesburg Police Department,City,LEE,GA,31.818419,-84.146681,TRUE
2021,GA0110400,Bibb County Board of Education,Other,BIBB,GA,32.841473,-83.660034,TRUE
2021,GA0110000,Bibb County Sheriff's Office,County,BIBB,GA,32.831833,-83.64161,TRUE
2021,GA0110200,Georgia Forestry Commission,Other State Agency,BIBB,GA,32.808844,-83.694193,TRUE
2021,GA011099E,Mercer University,University or College,BIBB,GA,32.82903,-83.648766,TRUE
2021,GA0300000,Clay County Sheriff's Office,County,CLAY,GA,31.619831,-84.992583,TRUE
2021,GA0331200,Kennesaw State University,University or College,COBB,GA,33.93994,-84.574166,TRUE
2021,GA0330200,Cobb County Police Department,County,COBB,GA,33.958862,-84.54633,TRUE
2021,GA0330300,Marietta Police Department,City,COBB,GA,33.95526,-84.54541,TRUE
2021,GA0330400,Smyrna Police Department,City,COBB,GA,33.888607,-84.51593,TRUE
2021,GA0330500,Acworth Police Department,City,COBB,GA,34.06116,-84.66078,TRUE
2021,GA0330600,Kennesaw Police Department,City,COBB,GA,33.93994,-84.574166,TRUE
2021,GA0331300,Cobb County Board of Education,Other,COBB,GA,33.916363,-84.546295,TRUE
2021,GA0330000,Cobb County Sheriff's Office,County,COBB,GA,33.952282,-84.5482,TRUE
2021,GA0370400,Cecil,,COOK,GA,,,TRUE
2021,GA0370000,Cook County Sheriff's Office,County,COOK,GA,31.152962,-83.429567,TRUE
2021,GA0690100,Gainesville Police Department,City,HALL,GA,34.29682,-83.82664,TRUE
2021,GA0690300,Flowery Branch Police Department,City,HALL,GA,34.317588,-83.818497,TRUE
2021,GA0690000,Hall County Sheriff's Office,County,HALL,GA,34.317588,-83.818497,TRUE
2021,GA0690600,Hall County Marshal,Other,HALL,GA,34.317588,-83.818497,TRUE
2021,GA0690400,Oakwood Police Department,City,HALL,GA,34.317588,-83.818497,TRUE
2021,GA0730000,Hart County Sheriff's Office,County,HART,GA,34.348733,-82.96329,TRUE
2021,GA0730100,Hartwell Police Department,City,HART,GA,34.352123,-82.93033,TRUE
2021,GA0910000,Long County Sheriff's Office,County,LONG,GA,31.749563,-81.74287,TRUE
2021,GA1140100,Zebulon Police Department,City,PIKE,GA,33.090768,-84.386627,TRUE
2021,GA1140000,Pike County Sheriff's Office,County,PIKE,GA,33.090768,-84.386627,TRUE
2021,GA1150000,Polk County Sheriff's Office,County,POLK,GA,33.996015,-85.188338,TRUE
2021,GA1150100,Cedartown Police Department,City,POLK,GA,33.996015,-85.188338,TRUE
2021,GA1150200,Rockmart Police Department,City,POLK,GA,33.996015,-85.188338,TRUE
2021,GA1150300,Polk County Police Department,County,POLK,GA,33.996015,-85.188338,TRUE
2021,GA1370000,Tift County Sheriff's Office,County,TIFT,GA,31.457003,-83.525931,TRUE
2021,GA1370400,Abraham Baldwin Agricultural College,University or College,TIFT,GA,31.457003,-83.525931,TRUE
2021,GA1480000,Ware County Sheriff's Office,County,WARE,GA,31.25967,-82.40221,TRUE
2021,GA0030100,Alma Police Department,City,BACON,GA,31.563327,-82.387859,TRUE
2021,GA0040100,Newton Police Department,City,BAKER,GA,31.31958,-84.454881,TRUE
2021,GA0060000,Banks County Sheriff's Office,County,BANKS,GA,34.351922,-83.498441,TRUE
2021,GA0150000,Bryan County Sheriff's Office,County,BRYAN,GA,32.017969,-81.438543,TRUE
2021,GA0150100,Pembroke Police Department,City,BRYAN,GA,32.017969,-81.438543,TRUE
2021,GA0150200,Richmond Hill Police Department,City,BRYAN,GA,32.017969,-81.438543,TRUE
2021,GA0170000,Burke  County Sheriff's Office,County,BURKE,GA,33.050819,-82.011571,TRUE
2021,GA0170300,Sardis Police Department,City,BURKE,GA,33.050819,-82.011571,TRUE
2021,GA0170200,Midville Police Department,City,BURKE,GA,33.050819,-82.011571,TRUE
2021,GA0170100,Waynesboro Police Department,City,BURKE,GA,33.091118,-82.015236,TRUE
2021,GA0180100,Jackson Police Department,City,BUTTS,GA,33.290355,-83.958221,TRUE
2021,GA0180000,Butts County Sheriff's Office,County,BUTTS,GA,33.296364,-83.94759,TRUE
2021,GA0400100,Cordele Police Department,City,CRISP,GA,31.973846,-83.782745,TRUE
2021,GA0400000,Crisp County Sheriff's Office,County,CRISP,GA,31.914753,-83.753338,TRUE
2021,GA0450100,Eastman Police Department,City,DODGE,GA,32.160235,-83.156241,TRUE
2021,GA0450000,Dodge County Sheriff's Office,County,DODGE,GA,32.200294,-83.17538,TRUE
2021,GA0460100,Vienna Police Department,City,DOOLY,GA,32.151995,-83.807167,TRUE
2021,GA0490000,Early County Sheriff's Office,County,EARLY,GA,31.324191,-84.906723,TRUE
2021,GA0490100,Blakely Police Department,City,EARLY,GA,31.324191,-84.906723,TRUE
2021,GA0540100,Claxton Police Department,City,EVANS,GA,32.151902,-81.887618,TRUE
2021,GA0540200,Hagan Police Department,City,EVANS,GA,32.151902,-81.887618,TRUE
2021,GA0570200,Rome Police Department,City,FLOYD,GA,34.169235,-85.21126,TRUE
2021,GA0570000,Floyd County Sheriff's Office,County,FLOYD,GA,34.280457,-85.1429,TRUE
2021,GA0570100,Floyd County Police Department,County,FLOYD,GA,34.169235,-85.21126,TRUE
2021,GA0570300,Cave Spring Police Department,City,FLOYD,GA,34.263677,-85.21373,TRUE
2021,GA057069E,Berry College,,FLOYD,GA,,,TRUE
2021,GA0571400,Georgia Northwestern Technical College,,FLOYD,GA,,,TRUE
2021,GA0630600,Glynn County School System,Other,GLYNN,GA,31.212746,-81.496517,TRUE
2021,GA0630000,Glynn County Sheriff's Office,County,GLYNN,GA,31.212746,-81.496517,TRUE
2021,GA0630200,Glynn County Police Department,County,GLYNN,GA,31.212746,-81.496517,TRUE
2021,GA0630300,College of Coastal Georgia,University or College,GLYNN,GA,31.212746,-81.496517,TRUE
2021,GA0650000,Grady County Sheriff's Office,County,GRADY,GA,30.875891,-84.245066,TRUE
2021,GA0650100,Cairo Police Department,City,GRADY,GA,30.875891,-84.245066,TRUE
2021,GA0650500,Grady County Schools,,GRADY,GA,,,TRUE
2021,GA0740000,Heard County Sheriff's Office,County,HEARD,GA,33.290968,-85.139594,TRUE
2021,GA0740100,Franklin Police Department,City,HEARD,GA,33.290968,-85.139594,TRUE
2021,GA0750000,Henry County Sheriff's Office,County,HENRY,GA,33.42272,-84.17133,TRUE
2021,GA0750500,Henry County Police Department,County,HENRY,GA,33.452881,-84.15444,TRUE
2021,GA0750400,Locust Grove Police Department,City,HENRY,GA,33.452881,-84.15444,TRUE
2021,GA0750300,Hampton Police Department,City,HENRY,GA,33.452881,-84.15444,TRUE
2021,GA0750100,McDonough Police Department,City,HENRY,GA,33.44694,-84.14254,TRUE
2021,GA0770100,Ocilla Police Department,City,IRWIN,GA,31.591131,-83.25055,TRUE
2021,GA0770000,Irwin County Sheriff's Office,County,IRWIN,GA,31.591131,-83.25055,TRUE
2021,GA0840100,Gray Police Department,City,JONES,GA,33.020226,-83.562339,TRUE
2021,GA0840000,Jones County Sheriff's Office,County,JONES,GA,33.020226,-83.562339,TRUE
2021,GA0850300,Gordon State College,University or College,LAMAR,GA,33.044018,-84.15348,TRUE
2021,GA0850200,Milner Police Department,City,LAMAR,GA,33.07446,-84.146721,TRUE
2021,GA0850100,Barnesville Police Department,City,LAMAR,GA,33.07446,-84.146721,TRUE
2021,GA0850000,Lamar County Sheriff's Office,County,LAMAR,GA,33.042313,-84.17383,TRUE
2021,GA0960300,Marshallville Police Department,City,MACON,GA,32.366216,-84.052162,TRUE
2021,GA0960400,Oglethorpe Police Department,City,MACON,GA,32.366216,-84.052162,TRUE
2021,GA0960100,Montezuma Police Department,City,MACON,GA,32.366216,-84.052162,TRUE
2021,GA1110100,Fort Valley Police Department,City,PEACH,GA,32.571324,-83.831978,TRUE
2021,GA1110300,Fort Valley State University,University or College,PEACH,GA,32.571324,-83.831978,TRUE
2021,GA1110000,Peach County Sheriff's Office,County,PEACH,GA,32.571324,-83.831978,TRUE
2021,GA1110200,Byron Police Department,City,PEACH,GA,32.571324,-83.831978,TRUE
2021,GA1190100,Clayton Police Department,City,RABUN,GA,34.883026,-83.404735,TRUE
2021,GA1190000,Rabun County Sheriff's Office,County,RABUN,GA,34.87886,-83.40285,TRUE
2021,GA1190400,Dillard Police Department,City,RABUN,GA,34.883026,-83.404735,TRUE
2021,GA1390100,Hiawassee Police Department,City,TOWNS,GA,34.902662,-83.732215,TRUE
2021,GA139039E,Young Harris College,University or College,TOWNS,GA,,,TRUE
2021,GA1390000,Towns County Sheriff's Office,County,TOWNS,GA,34.902662,-83.732215,TRUE
2021,GA1410100,Hogansville Police Department,City,TROUP,GA,33.17311,-84.920135,TRUE
2021,GA1410200,LaGrange Police Department,City,TROUP,GA,33.034482,-85.02836,TRUE
2021,GA1410000,Troup County Sheriff's Office,County,TROUP,GA,32.989746,-85.00395,TRUE
2021,GA1440100,Blairsville Police Department,City,UNION,GA,34.83377,-83.989573,TRUE
2021,GA1440000,Union County Sheriff's Office,County,UNION,GA,34.83377,-83.989573,TRUE
2021,GA1450100,Thomaston Police Department,City,UPSON,GA,32.881837,-84.292281,TRUE
2021,GA1510000,Wayne County Sheriff's Office,County,WAYNE,GA,31.604576,-81.87975,TRUE
2021,GA1540000,White County Sheriff's Office,County,WHITE,GA,34.618458,-83.75649,TRUE
2021,GA1540200,Helen Police Department,City,WHITE,GA,34.643776,-83.743417,TRUE
2021,GA1540100,Cleveland Police Department,City,WHITE,GA,34.643776,-83.743417,TRUE
2021,GA1590100,Sylvester Police Department,City,WORTH,GA,31.551773,-83.84996,TRUE
2021,GA1590000,Worth County Sheriff's Office,County,WORTH,GA,31.527578,-83.83554,TRUE
2021,GA1590300,Warwick Police Department,City,WORTH,GA,31.551773,-83.84996,TRUE
2021,GA1590200,Poulan Police Department,City,WORTH,GA,31.551773,-83.84996,TRUE
2021,GA0070100,Winder Police Department,City,BARROW,GA,33.993984,-83.71819,TRUE
2021,GA0070000,Barrow County Sheriff's Office,County,BARROW,GA,33.992009,-83.712303,TRUE
2021,GA0080100,Cartersville Police Department,City,BARTOW,GA,34.240917,-84.838188,TRUE
2021,GA0080000,Bartow County Sheriff's Office,County,BARTOW,GA,34.240917,-84.838188,TRUE
2021,GA0080200,Adairsville Police Department,City,BARTOW,GA,34.368633,-84.93449,TRUE
2021,GA0080300,Kingston Police Department,City,BARTOW,GA,34.240917,-84.838188,TRUE
2021,GA0080600,Emerson Police Department,City,BARTOW,GA,34.240917,-84.838188,TRUE
2021,GA0080700,Euharlee Police Department,City,BARTOW,GA,34.240917,-84.838188,TRUE
2021,GA0081000,Chattahoochee Technical College,University or College,BARTOW,GA,,,TRUE
2021,GA0081100,Georgia Highlands College,,BARTOW,GA,,,TRUE
2021,GA0140000,Brooks County Sheriff's Office,County,BROOKS,GA,30.822934,-83.581905,TRUE
2021,GA0200100,Kingsland Police Department,City,CAMDEN,GA,30.913347,-81.642001,TRUE
2021,GA0200000,Camden County Sheriff's Office,County,CAMDEN,GA,30.913347,-81.642001,TRUE
2021,GA0290900,Athens Technical College,,CLARKE,GA,,,TRUE
2021,GA0290200,University of Georgia,University or College,CLARKE,GA,33.952185,-83.367152,TRUE
2021,GA0290100,Athens-Clarke County Police Department,City,CLARKE,GA,33.94101,-83.32669,TRUE
2021,GA0290000,Clarke County Sheriff's Office,County,CLARKE,GA,33.9596,-83.37472,TRUE
2021,GA0320000,Clinch County Sheriff's Office,County,CLINCH,GA,31.039433,-82.749954,TRUE
2021,GA0320100,Homerville Police Department,City,CLINCH,GA,30.917653,-82.702614,TRUE
2021,GA0340500,South Georgia State College,University or College,COFFEE,GA,31.497084,-82.85074,TRUE
2021,GA0340300,Broxton Police Department,City,COFFEE,GA,31.549245,-82.844938,TRUE
2021,GA0340100,Douglas Police Department,City,COFFEE,GA,31.511168,-82.852135,TRUE
2021,GA0340000,Coffee County Sheriff's Office,County,COFFEE,GA,31.549245,-82.844938,TRUE
2021,GA0380200,Grantville Police Department,City,COWETA,GA,33.352897,-84.762138,TRUE
2021,GA0380300,Senoia Police Department,City,COWETA,GA,33.352897,-84.762138,TRUE
2021,GA0380100,Newnan Police Department,City,COWETA,GA,33.352897,-84.762138,TRUE
2021,GA0380000,Coweta County Sheriff's Office,County,COWETA,GA,33.382137,-84.78246,TRUE
2021,GA0420000,Dawson County Sheriff's Office,County,DAWSON,GA,34.422028,-84.12007,TRUE
2021,GA0440400,Chamblee Police Department,City,DEKALB,GA,33.895386,-84.29837,TRUE
2021,GA0440000,DeKalb County Sheriff's Office,County,DEKALB,GA,33.774567,-84.29654,TRUE
2021,GA0440100,Decatur Police Department,City,DEKALB,GA,33.773537,-84.30166,TRUE
2021,GA0440200,DeKalb County Police Department,County,DEKALB,GA,33.77625,-84.24072,TRUE
2021,GA0440500,Clarkston Police Department,City,DEKALB,GA,33.809055,-84.23962,TRUE
2021,GA0440700,Lithonia Police Department,City,DEKALB,GA,33.710865,-84.10791,TRUE
2021,GA0440900,Stone Mountain Police Department,City,DEKALB,GA,33.80639,-84.170364,TRUE
2021,GA0441100,Stone Mountain Park Police,Other,DEKALB,GA,33.770661,-84.226343,TRUE
2021,GA044139E,Agnes Scott College,University or College,DEKALB,GA,33.769936,-84.29559,TRUE
2021,GA044149E,Emory University,,DEKALB,GA,,,TRUE
2021,GA0445100,DeKalb County School System,Other,DEKALB,GA,33.800564,-84.20196,TRUE
2021,GA0445400,Georgia Piedmont Technical College,,DEKALB,GA,,,TRUE
2021,GA0447100,Dunwoody  Police Department,City,DEKALB,GA,33.770661,-84.226343,TRUE
2021,GA0447200,Brookhaven Police Department,City,DEKALB,GA,,,TRUE
2021,GA0500000,Echols County Sheriff's Office,County,ECHOLS,GA,30.7085,-82.836132,TRUE
