var1,var2,correlation,abs_correlation,strength,direction,likely_structural,scale_effect,redundant_feature_pair
total_incidents,fem_poverty_rate,0.15601504285821252,0.15601504285821252,weak,positive,False,False,False
victims_age_60_69,fem_poverty_rate,0.15599944583981354,0.15599944583981354,weak,positive,False,False,False
victim_offender_rel_spouse,%_fem_age_18-29,0.15579209567264626,0.15579209567264626,weak,positive,False,False,False
victim_offender_rel_spouse,black_pop,0.15576427832252154,0.15576427832252154,weak,positive,False,True,False
victims_age_40_49,fem_age_50-59,0.15568381431067763,0.15568381431067763,weak,positive,False,False,False
black_pop,%_at_least_bach_degree,0.1554849792118145,0.1554849792118145,weak,positive,False,False,False
other_race_victims,involving_firearm,0.1551177097990881,0.1551177097990881,weak,positive,False,False,False
black_pop,fem_age_80+,-0.15499752578915674,0.15499752578915674,weak,negative,False,False,False
victims_age_40_49,male_poverty_rate,0.15485307712315774,0.15485307712315774,weak,positive,False,False,False
nat_amer_victims,labor_force_ratio,-0.1547259203629912,0.1547259203629912,weak,negative,False,False,False
victims_age_60_69,male_poverty_rate,0.1544744497835598,0.1544744497835598,weak,positive,False,False,False
unemployment_rate,avg_years_schooling,-0.15403848266898315,0.15403848266898315,weak,negative,False,False,False
victims_age_70_79,hispanic_adj_rate,0.15382606031865026,0.15382606031865026,weak,positive,False,False,False
white_victims,other_race_pop,-0.15374964978506742,0.15374964978506742,weak,negative,False,True,False
other_race_pop,%_at_least_high_school,0.15336652845549578,0.15336652845549578,weak,positive,False,True,False
victims_age_50_59,unemployment_rate,0.15332744604717025,0.15332744604717025,weak,positive,False,False,False
white_victims,%_fem_age_18-29,0.15320421542276405,0.15320421542276405,weak,positive,False,False,False
victims_age_18_29,black_adj_rate,0.15315285692334743,0.15315285692334743,weak,positive,False,False,False
nat_amer_pop,asian_adj_rate,0.15306372393679885,0.15306372393679885,weak,positive,True,False,False
victims_age_30_39,%_fem_age_30-39,0.1530236084851044,0.1530236084851044,weak,positive,False,False,False
victims_age_80_plus,fem_age_50-59,0.15277518008580263,0.15277518008580263,weak,positive,False,False,False
%_fem_age_18-29,gun_deaths_per_100k,0.15275327748796874,0.15275327748796874,weak,positive,False,False,False
victims_age_70_79,fem_age_50-59,0.15273372295258625,0.15273372295258625,weak,positive,False,False,False
asian_victims,nat_amer_pop,-0.15237073342487603,0.15237073342487603,weak,negative,False,True,False
data_year,victims_age_60_69,0.1522538025004172,0.1522538025004172,weak,positive,False,False,False
victims_age_30_39,fem_poverty_rate,0.1521777998426584,0.1521777998426584,weak,positive,False,False,False
diversity_index,%_fem_age_18-29,0.15212673222943332,0.15212673222943332,weak,positive,False,False,False
asian_pop,%_fem_age_40-49,0.15208542941600375,0.15208542941600375,weak,positive,False,False,False
total_incidents,male_poverty_rate,0.1520390210341048,0.1520390210341048,weak,positive,False,False,False
victims_age_18_29,male_poverty_rate,0.15198581902801508,0.15198581902801508,weak,positive,False,False,False
victims_age_70_79,fem_labor_force_part,-0.15197598469780643,0.15197598469780643,weak,negative,False,False,False
victims_age_60_69,other_race_pop,-0.15174223317332963,0.15174223317332963,weak,negative,False,True,False
nat_amer_victims,age_coef_variation,-0.1513964952923299,0.1513964952923299,weak,negative,False,False,False
victims_age_40_49,%_fem_age_30-39,0.15128951017638187,0.15128951017638187,weak,positive,False,False,False
victims_age_70_79,%_fem_age_30-39,0.15112555661345484,0.15112555661345484,weak,positive,False,False,False
on_tribal_lands,fem_labor_force_part,-0.15110819200507505,0.15110819200507505,weak,negative,False,False,False
black_victims,black_adj_rate,0.15097242101458236,0.15097242101458236,weak,positive,False,False,False
victim_offender_nonmarried_partner,unemployment_rate,0.15078830366635634,0.15078830366635634,weak,positive,False,False,False
fem_age_50-59,fem_age_80+,0.1504165116128549,0.1504165116128549,weak,positive,False,False,False
total_incidents,%_fem_age_30-39,0.14986973219510633,0.14986973219510633,weak,positive,False,False,False
black_pop,age_coef_variation,-0.14893520761656695,0.14893520761656695,weak,negative,False,False,False
victims_age_30_39,male_poverty_rate,0.14883677559545108,0.14883677559545108,weak,positive,False,False,False
asian_pop,all_labor_force_part,0.1477536234364965,0.1477536234364965,weak,positive,False,False,False
victims_age_18_29,%_fem_age_30-39,0.14761776196772444,0.14761776196772444,weak,positive,False,False,False
hispanic_pop,avg_years_schooling,-0.1467816469138608,0.1467816469138608,weak,negative,False,True,False
fem_labor_force_part,black_adj_rate,0.14667133027930607,0.14667133027930607,weak,positive,False,False,False
sex_assaults,unemployment_rate,0.14663190185220518,0.14663190185220518,weak,positive,False,False,False
avg_years_schooling,hispanic_adj_rate,0.1462240377098753,0.1462240377098753,weak,positive,False,False,False
fem_age_70-79,avg_years_schooling,-0.14519243513634364,0.14519243513634364,weak,negative,False,False,False
dv_total,black_adj_rate,0.14503878551312244,0.14503878551312244,weak,positive,False,False,False
sex_assaults,fem_age_50-59,0.14488920310259754,0.14488920310259754,weak,positive,False,False,False
fem_age_80+,hispanic_adj_rate,-0.14403093215363746,0.14403093215363746,weak,negative,False,False,False
%_fem_age_40-49,all_labor_force_part,0.1436548865761019,0.1436548865761019,weak,positive,False,False,False
victims_age_70_79,asian_pop,0.14364026305794816,0.14364026305794816,weak,positive,False,True,False
victims_age_30_39,unemployment_rate,0.1435563190399019,0.1435563190399019,weak,positive,False,False,False
other_race_pop,%_fem_age_30-39,0.14344771897663172,0.14344771897663172,weak,positive,False,False,False
victims_age_60_69,fem_labor_force_part,-0.14344361600462927,0.14344361600462927,weak,negative,False,False,False
victims_age_50_59,%_fem_age_30-39,0.1433876825212824,0.1433876825212824,weak,positive,False,False,False
victims_age_70_79,other_race_pop,-0.1433504122433456,0.1433504122433456,weak,negative,False,True,False
fem_pop,hispanic_adj_rate,-0.1432863854976113,0.1432863854976113,weak,negative,True,False,False
total_incidents,unemployment_rate,0.14299649488464097,0.14299649488464097,weak,positive,False,False,False
on_tribal_lands,poverty_gender_disparity_score,-0.14289963224534308,0.14289963224534308,weak,negative,False,False,False
dv_total,%_fem_age_30-39,0.14289900508471962,0.14289900508471962,weak,positive,False,False,False
victims_age_60_69,%_fem_age_30-39,0.1425716316546593,0.1425716316546593,weak,positive,False,False,False
victim_offender_rel_spouse,other_race_pop,-0.14240749216565832,0.14240749216565832,weak,negative,False,True,False
victims_age_18_29,unemployment_rate,0.14232803644294806,0.14232803644294806,weak,positive,False,False,False
white_pop,labor_force_ratio,0.1420070749867757,0.1420070749867757,weak,positive,False,False,False
black_pop,%_fem_age_40-49,0.14189053637523533,0.14189053637523533,weak,positive,False,False,False
victims_age_60_69,unemployment_rate,0.14182107294846336,0.14182107294846336,weak,positive,False,False,False
on_tribal_lands,diversity_index,0.14160253209102755,0.14160253209102755,weak,positive,False,False,False
black_victims,unemployment_rate,0.141238923113374,0.141238923113374,weak,positive,False,False,False
%_fem_age_40-49,mhhi,0.14122861767676378,0.14122861767676378,weak,positive,False,False,False
total_incidents,black_adj_rate,0.14113173557460912,0.14113173557460912,weak,positive,False,False,False
victims_age_30_39,black_adj_rate,0.14100266419329893,0.14100266419329893,weak,positive,False,False,False
%_fem_age_30-39,black_adj_rate,0.14051945924326106,0.14051945924326106,weak,positive,False,False,False
victims_age_70_79,male_poverty_rate,0.14048772554859507,0.14048772554859507,weak,positive,False,False,False
victims_age_80_plus,mhhi,0.14040967117747202,0.14040967117747202,weak,positive,False,False,False
victims_age_18_29,%_fem_age_18-29,0.1402862676597163,0.1402862676597163,weak,positive,False,False,False
hispanic_pop,%_fem_age_18-29,0.14023288759977243,0.14023288759977243,weak,positive,False,False,False
victims_age_70_79,fem_poverty_rate,0.14010271920273434,0.14010271920273434,weak,positive,False,False,False
victims_age_70_79,unemployment_rate,0.13994307909474085,0.13994307909474085,weak,positive,False,False,False
dv_total,unemployment_rate,0.1398223221649423,0.1398223221649423,weak,positive,False,False,False
other_race_victims,%_at_least_bach_degree,0.13963825557846965,0.13963825557846965,weak,positive,False,False,False
victims_age_50_59,fem_labor_force_part,-0.13921129165390492,0.13921129165390492,weak,negative,False,False,False
other_race_victims,fem_age_60-69,-0.13910615344494287,0.13910615344494287,weak,negative,False,False,False
%_at_least_bach_degree,black_adj_rate,-0.13884573986546167,0.13884573986546167,weak,negative,False,False,False
sex_assaults,black_adj_rate,0.13809276446010813,0.13809276446010813,weak,positive,False,False,False
black_victims,asian_adj_rate,-0.1380767189758634,0.1380767189758634,weak,negative,False,False,False
victim_offender_rel_spouse,fem_poverty_rate,0.1375585988224751,0.1375585988224751,weak,positive,False,False,False
asian_victims,avg_years_schooling,-0.13697011757500352,0.13697011757500352,weak,negative,False,False,False
fem_pop,fem_labor_force_part,-0.13660588811782765,0.13660588811782765,weak,negative,False,False,False
victims_age_80_plus,asian_adj_rate,-0.1364067131030505,0.1364067131030505,weak,negative,False,False,False
involving_firearm,%_at_least_bach_degree,-0.13636129789309584,0.13636129789309584,weak,negative,False,False,False
victims_age_40_49,unemployment_rate,0.13625750958399033,0.13625750958399033,weak,positive,False,False,False
hispanic_victims,unemployment_rate,0.13592695892301637,0.13592695892301637,weak,positive,False,False,False
fem_age_70-79,nat_amer_adj_rate,-0.13580316705814116,0.13580316705814116,weak,negative,False,False,False
near_school,other_race_pop,-0.1355663082691194,0.1355663082691194,weak,negative,False,True,False
white_victims,black_adj_rate,0.13524545485490633,0.13524545485490633,weak,positive,False,False,False
victims_age_40_49,black_adj_rate,0.13512729867030493,0.13512729867030493,weak,positive,False,False,False
nat_amer_victims,asian_adj_rate,0.13493801190234836,0.13493801190234836,weak,positive,False,False,False
%_fem_age_18-29,poverty_gender_disparity_score,-0.13405303450038822,0.13405303450038822,weak,negative,False,False,False
victims_age_80_plus,hispanic_adj_rate,0.13329563190896057,0.13329563190896057,weak,positive,False,False,False
victim_offender_nonmarried_partner,%_fem_age_30-39,0.13324810449245336,0.13324810449245336,weak,positive,False,False,False
nat_amer_victims,avg_years_schooling,-0.13263930426119458,0.13263930426119458,weak,negative,False,False,False
hispanic_pop,fem_age_80+,-0.1326303836281581,0.1326303836281581,weak,negative,False,False,False
victim_offender_rel_spouse,male_poverty_rate,0.1325465813833958,0.1325465813833958,weak,positive,False,False,False
diversity_index,fem_poverty_rate,0.13217974184376202,0.13217974184376202,weak,positive,False,False,False
victims_age_80_plus,unemployment_rate,0.13203892084860971,0.13203892084860971,weak,positive,False,False,False
black_pop,all_labor_force_part,-0.13202896305665468,0.13202896305665468,weak,negative,False,False,False
mhhi,white_adj_rate,-0.13200116063468992,0.13200116063468992,weak,negative,False,False,False
nat_amer_victims,%_fem_age_30-39,0.13191719106443242,0.13191719106443242,weak,positive,False,False,False
involving_firearm,%_fem_age_18-29,0.13130481475273212,0.13130481475273212,weak,positive,False,False,False
age_coef_variation,unemployment_rate,-0.13097021529117103,0.13097021529117103,weak,negative,False,False,False
sex_assaults,other_race_pop,-0.13091844286422621,0.13091844286422621,weak,negative,False,True,False
on_tribal_lands,white_pop,-0.13033303032624396,0.13033303032624396,weak,negative,False,True,False
black_victims,fem_labor_force_part,-0.12983915846393584,0.12983915846393584,weak,negative,False,False,False
age_coef_variation,fem_labor_force_part,0.12927877719332212,0.12927877719332212,weak,positive,False,False,False
victims_age_80_plus,other_race_pop,-0.12918239840687012,0.12918239840687012,weak,negative,False,True,False
dv_total,%_fem_age_18-29,0.12895143792421496,0.12895143792421496,weak,positive,False,False,False
other_race_pop,black_adj_rate,-0.12888757741857093,0.12888757741857093,weak,negative,True,False,False
sex_assaults,asian_pop,0.1282028716454242,0.1282028716454242,weak,positive,False,True,False
data_year,fem_labor_force_part,0.1281684081262373,0.1281684081262373,weak,positive,False,False,False
near_school,%_fem_age_18-29,0.127872639089992,0.127872639089992,weak,positive,False,False,False
victim_offender_rel_spouse,fem_age_50-59,0.12773915364473543,0.12773915364473543,weak,positive,False,False,False
asian_pop,fem_labor_force_part,0.12680456180864677,0.12680456180864677,weak,positive,False,False,False
total_incidents,%_fem_age_18-29,0.1267775366814438,0.1267775366814438,weak,positive,False,False,False
white_pop,%_fem_age_18-29,-0.12572444875501285,0.12572444875501285,weak,negative,False,False,False
white_victims,unemployment_rate,0.1257224953225706,0.1257224953225706,weak,positive,False,False,False
hispanic_pop,gun_deaths_per_100k,-0.12559977146920573,0.12559977146920573,weak,negative,False,False,False
victims_age_50_59,black_adj_rate,0.12536586993355653,0.12536586993355653,weak,positive,False,False,False
fem_pop,black_pop,0.1250764782341144,0.1250764782341144,weak,positive,False,False,False
victims_age_30_39,%_fem_age_18-29,0.12433265990895447,0.12433265990895447,weak,positive,False,False,False
victims_age_40_49,fem_labor_force_part,-0.12402922428429368,0.12402922428429368,weak,negative,False,False,False
victims_age_40_49,%_fem_age_18-29,0.12402484741093601,0.12402484741093601,weak,positive,False,False,False
asian_pop,%_fem_age_18-29,-0.12384937094509331,0.12384937094509331,weak,negative,False,False,False
data_year,asian_victims,0.12309832378592367,0.12309832378592367,weak,positive,False,False,False
firearm_nonmarried,all_labor_force_part,-0.12296421503532814,0.12296421503532814,weak,negative,False,False,False
dv_total,fem_labor_force_part,-0.12289510276289749,0.12289510276289749,weak,negative,False,False,False
on_tribal_lands,nat_amer_pop,0.12276317018841737,0.12276317018841737,weak,positive,False,True,False
victims_age_60_69,asian_pop,0.12276264586647931,0.12276264586647931,weak,positive,False,True,False
victim_offender_nonmarried_partner,%_fem_age_18-29,0.12264598551252164,0.12264598551252164,weak,positive,False,False,False
black_pop,hispanic_pop,-0.12236691149270364,0.12236691149270364,weak,negative,False,False,False
victim_offender_nonmarried_partner,fem_labor_force_part,-0.12213223185539597,0.12213223185539597,weak,negative,False,False,False
near_school,%_fem_age_30-39,0.12176504983603954,0.12176504983603954,weak,positive,False,False,False
other_race_victims,firearm_nonmarried,0.12153279511347571,0.12153279511347571,weak,positive,False,False,False
on_tribal_lands,%_at_least_high_school,-0.12138877191375892,0.12138877191375892,weak,negative,False,False,False
other_race_pop,fem_age_50-59,-0.12117068179927556,0.12117068179927556,weak,negative,False,False,False
fem_age_80+,nat_amer_adj_rate,-0.11988656093579503,0.11988656093579503,weak,negative,False,False,False
asian_victims,nat_amer_adj_rate,-0.11962329188423765,0.11962329188423765,weak,negative,False,False,False
on_tribal_lands,black_adj_rate,-0.11899149955050703,0.11899149955050703,weak,negative,False,False,False
hispanic_pop,%_at_least_bach_degree,0.1188673454904015,0.1188673454904015,weak,positive,False,False,False
white_adj_rate,nat_amer_adj_rate,0.11869394243188963,0.11869394243188963,weak,positive,False,False,False
age_coef_variation,all_labor_force_part,0.11856439666437907,0.11856439666437907,weak,positive,False,False,False
poverty_gender_disparity_score,gun_deaths_per_100k,-0.11820332669564168,0.11820332669564168,weak,negative,False,False,False
%_fem_age_40-49,unemployment_rate,0.11773468310610323,0.11773468310610323,weak,positive,False,False,False
victim_offender_rel_spouse,black_adj_rate,0.11706159186185715,0.11706159186185715,weak,positive,False,False,False
on_tribal_lands,fem_age_70-79,0.11681306865097982,0.11681306865097982,weak,positive,False,False,False
victim_offender_rel_spouse,unemployment_rate,0.11652138491697868,0.11652138491697868,weak,positive,False,False,False
nat_amer_pop,%_at_least_high_school,0.1164410869948265,0.1164410869948265,weak,positive,False,True,False
hispanic_victims,mhhi,0.1162309169221055,0.1162309169221055,weak,positive,False,False,False
on_tribal_lands,all_labor_force_part,-0.11601298556732077,0.11601298556732077,weak,negative,False,False,False
mhhi,hispanic_adj_rate,0.11569147307464657,0.11569147307464657,weak,positive,False,False,False
firearm_nonmarried,%_fem_age_18-29,0.11542569370913923,0.11542569370913923,weak,positive,False,False,False
total_incidents,fem_labor_force_part,-0.11530140998647756,0.11530140998647756,weak,negative,False,False,False
white_victims,fem_age_50-59,0.11465423904682431,0.11465423904682431,weak,positive,False,False,False
victim_offender_rel_spouse,fem_labor_force_part,-0.1144504808005559,0.1144504808005559,weak,negative,False,False,False
nat_amer_pop,asian_pop,-0.11408002763535434,0.11408002763535434,weak,negative,False,False,False
male_poverty_rate,hispanic_adj_rate,-0.11405487787771902,0.11405487787771902,weak,negative,False,False,False
victims_age_70_79,asian_adj_rate,-0.11370648821386205,0.11370648821386205,weak,negative,False,False,False
hispanic_victims,other_race_pop,-0.11277423109031205,0.11277423109031205,weak,negative,False,True,False
asian_pop,fem_age_80+,0.11265776419962686,0.11265776419962686,weak,positive,False,False,False
other_race_victims,other_race_pop,0.11252131691701549,0.11252131691701549,weak,positive,False,True,False
near_school,asian_adj_rate,-0.11249076609941085,0.11249076609941085,weak,negative,False,False,False
victims_age_60_69,asian_adj_rate,-0.11157281456651474,0.11157281456651474,weak,negative,False,False,False
nat_amer_victims,fem_age_80+,-0.11152617811080462,0.11152617811080462,weak,negative,False,False,False
victims_age_60_69,black_adj_rate,0.11119085357631485,0.11119085357631485,weak,positive,False,False,False
%_fem_age_18-29,mhhi,0.11095215263901091,0.11095215263901091,weak,positive,False,False,False
all_labor_force_part,white_adj_rate,-0.11084465443547338,0.11084465443547338,weak,negative,False,False,False
near_school,fem_age_50-59,0.11041744928997764,0.11041744928997764,weak,positive,False,False,False
other_race_victims,poverty_gender_disparity_score,-0.11020975723541593,0.11020975723541593,weak,negative,False,False,False
hispanic_victims,gun_deaths_per_100k,-0.10927193683080588,0.10927193683080588,weak,negative,False,False,False
white_victims,fem_poverty_rate,0.10920562597588931,0.10920562597588931,weak,positive,False,False,False
asian_victims,%_at_least_bach_degree,0.10913679999578604,0.10913679999578604,weak,positive,False,False,False
fem_pop,mhhi,0.10904589214311373,0.10904589214311373,weak,positive,False,False,False
victims_age_50_59,asian_pop,0.10899487727728543,0.10899487727728543,weak,positive,False,True,False
black_victims,gun_deaths_per_100k,0.10847362775642419,0.10847362775642419,weak,positive,False,False,False
victims_age_30_39,fem_labor_force_part,-0.10841419654053193,0.10841419654053193,weak,negative,False,False,False
fem_age_80+,black_adj_rate,-0.10817530490584225,0.10817530490584225,weak,negative,False,False,False
involving_firearm,%_fem_age_30-39,0.10783753891375789,0.10783753891375789,weak,positive,False,False,False
other_race_pop,male_poverty_rate,-0.10776605080435564,0.10776605080435564,weak,negative,True,False,False
victims_age_50_59,asian_adj_rate,-0.10736940063199767,0.10736940063199767,weak,negative,False,False,False
white_victims,male_poverty_rate,0.10722583648828454,0.10722583648828454,weak,positive,False,False,False
data_year,victims_age_40_49,0.10681756444870565,0.10681756444870565,weak,positive,False,False,False
asian_pop,avg_years_schooling,0.1064255705485888,0.1064255705485888,weak,positive,False,True,False
victims_age_50_59,%_fem_age_18-29,0.1062067761639063,0.1062067761639063,weak,positive,False,False,False
victims_age_18_29,fem_labor_force_part,-0.10577672672638314,0.10577672672638314,weak,negative,False,False,False
avg_years_schooling,nat_amer_adj_rate,0.10540551617671522,0.10540551617671522,weak,positive,False,False,False
unemployment_rate,white_adj_rate,0.10515294955192445,0.10515294955192445,weak,positive,False,False,False
other_race_victims,%_fem_age_30-39,0.10503384298782927,0.10503384298782927,weak,positive,False,False,False
nat_amer_victims,white_pop,-0.1050225532159616,0.1050225532159616,weak,negative,False,True,False
black_pop,%_fem_age_18-29,0.10385426401472006,0.10385426401472006,weak,positive,False,False,False
nat_amer_victims,male_poverty_rate,0.10384927734597693,0.10384927734597693,weak,positive,False,False,False
nat_amer_pop,male_poverty_rate,0.1036663973405748,0.1036663973405748,weak,positive,True,False,False
sex_assaults,hispanic_adj_rate,0.10347144925400335,0.10347144925400335,weak,positive,False,False,False
white_victims,asian_pop,0.10344900426770627,0.10344900426770627,weak,positive,False,True,False
white_victims,fem_labor_force_part,-0.103276376034415,0.103276376034415,weak,negative,False,False,False
nat_amer_pop,avg_years_schooling,-0.10314947845460315,0.10314947845460315,weak,negative,False,True,False
other_race_victims,nat_amer_pop,-0.10300697475525754,0.10300697475525754,weak,negative,False,True,False
on_tribal_lands,fem_age_50-59,-0.10252353180952309,0.10252353180952309,weak,negative,False,False,False
other_race_victims,nat_amer_adj_rate,-0.10250306081466719,0.10250306081466719,weak,negative,False,False,False
nat_amer_victims,fem_pop,-0.10230431920234584,0.10230431920234584,weak,negative,False,True,False
nat_amer_victims,asian_pop,-0.10188080477151798,0.10188080477151798,weak,negative,False,True,False
hispanic_victims,nat_amer_pop,-0.10175201108471245,0.10175201108471245,weak,negative,False,True,False
black_victims,mhhi,-0.10144044225259292,0.10144044225259292,weak,negative,False,False,False
on_tribal_lands,hispanic_adj_rate,-0.10143317572357559,0.10143317572357559,weak,negative,False,False,False
on_tribal_lands,black_pop,-0.10101133991535717,0.10101133991535717,weak,negative,False,True,False
other_race_victims,unemployment_rate,0.10094599656978147,0.10094599656978147,weak,positive,False,False,False
fem_age_60-69,male_poverty_rate,-0.10069361876843608,0.10069361876843608,weak,negative,False,False,False
near_school,asian_pop,0.100176662506076,0.100176662506076,weak,positive,False,True,False
data_year,male_poverty_rate,-0.09992721539031557,0.09992721539031557,weak,negative,False,False,False
victims_age_40_49,asian_pop,0.09990958656536426,0.09990958656536426,weak,positive,False,True,False
fem_age_70-79,black_adj_rate,-0.09906120816089319,0.09906120816089319,weak,negative,False,False,False
age_coef_variation,%_at_least_bach_degree,0.09891951639142323,0.09891951639142323,weak,positive,False,False,False
victims_age_30_39,asian_pop,0.09865354573462712,0.09865354573462712,weak,positive,False,True,False
fem_pop,%_fem_age_30-39,0.09798605783875276,0.09798605783875276,weak,positive,False,False,False
nat_amer_pop,hispanic_pop,0.09720912474839262,0.09720912474839262,weak,positive,False,False,False
data_year,other_race_victims,0.09687543988102211,0.09687543988102211,weak,positive,False,False,False
involving_firearm,all_labor_force_part,-0.09600022331279123,0.09600022331279123,weak,negative,False,False,False
victims_age_30_39,asian_adj_rate,-0.09562727793900123,0.09562727793900123,weak,negative,False,False,False
total_incidents,asian_adj_rate,-0.09559641334931045,0.09559641334931045,weak,negative,False,False,False
data_year,all_labor_force_part,0.09535267066011599,0.09535267066011599,weak,positive,False,False,False
hispanic_victims,nat_amer_adj_rate,-0.09453417898493428,0.09453417898493428,weak,negative,False,False,False
%_at_least_high_school,black_adj_rate,0.0945214492141011,0.0945214492141011,weak,positive,False,False,False
data_year,victims_age_50_59,0.09429190593375981,0.09429190593375981,weak,positive,False,False,False
total_incidents,asian_pop,0.09428019050193066,0.09428019050193066,weak,positive,False,True,False
near_school,fem_poverty_rate,0.09408664316104065,0.09408664316104065,weak,positive,False,False,False
fem_age_60-69,nat_amer_adj_rate,-0.09401090856276068,0.09401090856276068,weak,negative,False,False,False
nat_amer_pop,mhhi,-0.09373623394739339,0.09373623394739339,weak,negative,False,False,False
victims_age_80_plus,fem_labor_force_part,-0.0930285730833704,0.0930285730833704,weak,negative,False,False,False
other_race_pop,fem_age_60-69,-0.09249286111802371,0.09249286111802371,weak,negative,False,False,False
victim_offender_rel_spouse,asian_pop,0.09230083023482936,0.09230083023482936,weak,positive,False,True,False
asian_victims,age_coef_variation,0.09178197582267646,0.09178197582267646,weak,positive,False,False,False
victims_age_40_49,asian_adj_rate,-0.0913542745611875,0.0913542745611875,weak,negative,False,False,False
data_year,victims_age_30_39,0.0912646984048964,0.0912646984048964,weak,positive,False,False,False
data_year,%_at_least_bach_degree,0.09111145841700877,0.09111145841700877,weak,positive,False,False,False
age_coef_variation,mhhi,0.09097533569130065,0.09097533569130065,weak,positive,False,False,False
poverty_gender_disparity_score,%_at_least_bach_degree,-0.09088227618934384,0.09088227618934384,weak,negative,False,False,False
victims_age_18_29,asian_adj_rate,-0.09086437257160138,0.09086437257160138,weak,negative,False,False,False
nat_amer_victims,diversity_index,0.09027215980031648,0.09027215980031648,weak,positive,False,False,False
asian_victims,all_labor_force_part,0.09003083669633619,0.09003083669633619,weak,positive,False,False,False
data_year,black_adj_rate,0.0897590181253198,0.0897590181253198,weak,positive,False,False,False
fem_age_50-59,labor_force_ratio,-0.089193235136773,0.089193235136773,weak,negative,False,False,False
data_year,white_adj_rate,0.08912304524029416,0.08912304524029416,weak,positive,False,False,False
involving_firearm,unemployment_rate,0.08896681843528927,0.08896681843528927,weak,positive,False,False,False
victims_age_60_69,%_fem_age_18-29,0.08847138515125483,0.08847138515125483,weak,positive,False,False,False
black_pop,black_adj_rate,-0.08812354343558626,0.08812354343558626,weak,negative,True,False,False
data_year,total_incidents,0.08789128638917487,0.08789128638917487,weak,positive,False,False,False
nat_amer_victims,mhhi,-0.087554923891786,0.087554923891786,weak,negative,False,False,False
nat_amer_victims,victims_age_18_29,-0.08719363255646762,0.08719363255646762,weak,negative,False,False,False
fem_pop,poverty_gender_disparity_score,-0.08708567153567896,0.08708567153567896,weak,negative,False,False,False
data_year,fem_poverty_rate,-0.08701362312892079,0.08701362312892079,weak,negative,False,False,False
on_tribal_lands,asian_adj_rate,-0.08685671664429298,0.08685671664429298,weak,negative,False,False,False
victim_offender_nonmarried_partner,asian_pop,0.08639789946659157,0.08639789946659157,weak,positive,False,True,False
asian_victims,poverty_gender_disparity_score,-0.08609880853466066,0.08609880853466066,weak,negative,False,False,False
dv_total,asian_pop,0.086030601361028,0.086030601361028,weak,positive,False,True,False
other_race_victims,%_fem_age_40-49,0.08478242588527739,0.08478242588527739,weak,positive,False,False,False
near_school,male_poverty_rate,0.08446964282928032,0.08446964282928032,weak,positive,False,False,False
poverty_gender_disparity_score,white_adj_rate,-0.08399800407289042,0.08399800407289042,weak,negative,False,False,False
data_year,avg_years_schooling,0.0839716344885118,0.0839716344885118,weak,positive,False,False,False
avg_years_schooling,asian_adj_rate,0.08385671431833282,0.08385671431833282,weak,positive,False,False,False
data_year,%_at_least_high_school,0.08349679841670042,0.08349679841670042,weak,positive,False,False,False
victims_age_70_79,black_adj_rate,0.08321060250138537,0.08321060250138537,weak,positive,False,False,False
black_pop,asian_pop,-0.08318377333966477,0.08318377333966477,weak,negative,False,False,False
black_victims,on_tribal_lands,-0.08316235052781752,0.08316235052781752,weak,negative,False,False,False
hispanic_victims,all_labor_force_part,0.08247865543473634,0.08247865543473634,weak,positive,False,False,False
data_year,hispanic_victims,0.08246625839285224,0.08246625839285224,weak,positive,False,False,False
white_victims,black_pop,0.08157461493243905,0.08157461493243905,weak,positive,False,True,False
other_race_victims,fem_age_70-79,-0.08146217762888304,0.08146217762888304,weak,negative,False,False,False
other_race_pop,%_fem_age_18-29,-0.08073849853376856,0.08073849853376856,weak,negative,False,False,False
victims_age_70_79,%_fem_age_18-29,0.08055012691740912,0.08055012691740912,weak,positive,False,False,False
other_race_pop,fem_age_80+,0.08039448679380491,0.08039448679380491,weak,positive,False,False,False
nat_amer_victims,victims_age_30_39,-0.08022655966339381,0.08022655966339381,weak,negative,False,False,False
total_incidents,nat_amer_victims,-0.079953877613354,0.079953877613354,weak,negative,True,False,False
asian_pop,%_at_least_high_school,-0.07986620903159203,0.07986620903159203,weak,negative,False,True,False
asian_victims,%_fem_age_18-29,0.07961961585493223,0.07961961585493223,weak,positive,False,False,False
age_coef_variation,labor_force_ratio,0.07941602320946912,0.07941602320946912,weak,positive,False,False,False
%_fem_age_40-49,male_poverty_rate,0.0793570208283065,0.0793570208283065,weak,positive,False,False,False
data_year,white_victims,0.07861233057336907,0.07861233057336907,weak,positive,False,False,False
nat_amer_pop,fem_age_70-79,-0.07844824381383303,0.07844824381383303,weak,negative,False,False,False
victim_offender_nonmarried_partner,asian_adj_rate,-0.07834755460747012,0.07834755460747012,weak,negative,False,False,False
black_victims,all_labor_force_part,-0.07834736633650122,0.07834736633650122,weak,negative,False,False,False
victims_age_18_29,asian_pop,0.07816878087524165,0.07816878087524165,weak,positive,False,True,False
hispanic_pop,fem_labor_force_part,-0.07813967543460819,0.07813967543460819,weak,negative,False,False,False
black_pop,avg_years_schooling,0.07779942937115357,0.07779942937115357,weak,positive,False,True,False
firearm_nonmarried,unemployment_rate,0.07777365207571356,0.07777365207571356,weak,positive,False,False,False
